paper_id,query_seed,title,year,venue,doi,url,authors,problem_claimed,mechanism,hidden_assumptions,fixed_variables,ignored_failures,less_novel,open_questions,relevance_score,bucket,notes,source
150,control authority,Mapping the Socio-Technical Complexity of Australian Science: From Archival Authorities to Networks of Contextual Information,2018,"Respect for Authority: Authority Control, Context Control, and Archival Description",10.4324/9781315877556-8,https://doi.org/10.4324/9781315877556-8,Gavan McCarthy; Joanne Evans,,,,,,,,22,,,crossref
133,control authority,Moving Beyond the Name: Defining Corporate Entities to Support Provenance-Based Access,2018,"Respect for Authority: Authority Control, Context Control, and Archival Description",10.4324/9781315877556-4,https://doi.org/10.4324/9781315877556-4,Michelle Light,,,,,,,,22,,,crossref
195,control authority,Name Authority Control in Digital Humanities: Building a Name Authority Database of Shanghai Library,2018,International Journal of Librarianship,10.23974/ijol.2018.vol3.1.68,https://doi.org/10.23974/ijol.2018.vol3.1.68,Cuijuan Xia; Wei Liu,,,,,,,,22,,,crossref
115,control authority,Pathways to Provenance: DACS and Creator Descriptions,2018,"Respect for Authority: Authority Control, Context Control, and Archival Description",10.4324/9781315877556-3,https://doi.org/10.4324/9781315877556-3,Larry Weimer,,,,,,,,22,,,crossref
102,control authority,"Respect for Authority: Authority Control, Context Control, and Archival Description",2018,,10.4324/9781315877556,https://doi.org/10.4324/9781315877556,Jean Dryden,,,,,,,,22,,,crossref
113,control authority,The Role of Archival Authority Records in the Finding Aid System of the Archives of Ontario,2018,"Respect for Authority: Authority Control, Context Control, and Archival Description",10.4324/9781315877556-5,https://doi.org/10.4324/9781315877556-5,Steve Billinton,,,,,,,,22,,,crossref
253,authority transfer robot,Underwater coverage with a mobile robot of limited control authority,2018,2018 European Control Conference (ECC),10.23919/ecc.2018.8550093,https://doi.org/10.23919/ecc.2018.8550093,E. Aranda-Escolastico; J. Cortes; M. Guinaldo; S. Dormido,,,,,,,,22,,,crossref
187,control authority,"Words of authority, words of control: speaking as a police officer.",2018,,10.22215/etd/1993-02299,https://doi.org/10.22215/etd/1993-02299,Karen Richter,,,,,,,,22,,,crossref
441,shared control robot manipulation,Development of Flow Rate Feedback Control in Tilting-ladle-type Pouring Robot with Direct Manipulation of Pouring Flow Rate,2019,"Proceedings of the 16th International Conference on Informatics in Control, Automation and Robotics",10.5220/0007951004600467,https://doi.org/10.5220/0007951004600467,Yuta Sueki; Yoshiyuki Noda,,,,,,,,22,,,crossref
180,control authority,Index,2019,"Political Authority, Social Control and Public Policy",10.1108/s2053-769720190000031018,https://doi.org/10.1108/s2053-769720190000031018,,,,,,,,,22,,,crossref
131,control authority,"Mass Media, Social Control, and Political Authority in a Post-Truth Environment",2019,"Political Authority, Social Control and Public Policy",10.1108/s2053-769720190000031017,https://doi.org/10.1108/s2053-769720190000031017,John P. McHale,,,,,,,,22,,,crossref
182,control authority,Prelims,2019,"Political Authority, Social Control and Public Policy",10.1108/s2053-769720190000031019,https://doi.org/10.1108/s2053-769720190000031019,,,,,,,,,22,,,crossref
400,shared control robot manipulation,Shared control–based bimanual robot manipulation,2019,Science Robotics,10.1126/scirobotics.aaw0955,https://doi.org/10.1126/scirobotics.aaw0955,Daniel Rakita; Bilge Mutlu; Michael Gleicher; Laura M. Hiatt,,,,,,,,22,,,crossref
184,control authority,The Rhetoric of Social Control,2019,"Political Authority, Social Control and Public Policy",10.1108/s2053-769720190000031002,https://doi.org/10.1108/s2053-769720190000031002,Joseph P. Zompetti,,,,,,,,22,,,crossref
340,teleoperation intent inference,Towards a Multimodal and Context-Aware Framework for Human Navigational Intent Inference,2020,Proceedings of the 2020 International Conference on Multimodal Interaction,10.1145/3382507.3421156,https://doi.org/10.1145/3382507.3421156,Zhitian Zhang,,,,,,,,22,,,crossref
147,control authority,"Var, Authority, And Loss Of Control",2020,Control Paradox,10.5040/9798881816193.ch-007,https://doi.org/10.5040/9798881816193.ch-007,,,,,,,,,22,,,crossref
323,teleoperation intent inference,A System for Traded Control Teleoperation of Manipulation Tasks using Intent Prediction from Hand Gestures,2021,2021 30th IEEE International Conference on Robot &amp; Human Interactive Communication (RO-MAN),10.1109/ro-man50785.2021.9515440,https://doi.org/10.1109/ro-man50785.2021.9515440,Yoojin Oh; Tim Schafer; Benedikt Ruther; Marc Toussaint; Jim Mainprice,,,,,,,,22,,,crossref
183,control authority,Conclusive Decision-Making Authority: Deference as Submission or Control,2021,Judging at the Interface,10.1017/9781108867108.007,https://doi.org/10.1017/9781108867108.007,,,,,,,,,22,,,crossref
405,shared control robot manipulation,Motion Polytopes in Virtual Reality for Shared Control in Remote Manipulation Applications,2021,Frontiers in Robotics and AI,10.3389/frobt.2021.730433,https://doi.org/10.3389/frobt.2021.730433,Mark Zolotas; Murphy Wonsick; Philip Long; Taşkın Padır,,,,,,,,22,,,crossref
350,teleoperation intent inference,Predictive Runtime Monitoring for Mobile Robots using Logic-Based Bayesian Intent Inference,2021,2021 IEEE International Conference on Robotics and Automation (ICRA),10.1109/icra48506.2021.9561193,https://doi.org/10.1109/icra48506.2021.9561193,Hansol Yoon; Sriram Sankaranarayanan,,,,,,,,22,,,crossref
125,control authority,RELIGIOUS AUTHORITY AND CONTROL OVER RELIGIOUS KNOWLEDGE,2021,Religious Television and Pious Authority in Pakistan,10.2307/j.ctv1c3pdxq.9,https://doi.org/10.2307/j.ctv1c3pdxq.9,,,,,,,,,22,,,crossref
836,collaborative control human robot,Safe Adaptive Trajectory Tracking Control of Robot for Human-Robot Interaction Using Barrier Function Transformation,2021,Collaborative Robots [Working Title],10.5772/intechopen.97255,https://doi.org/10.5772/intechopen.97255,Iman Salehi; Ghananeel Rotithor; Ashwin Dani,,,,,,,,22,,,crossref
949,physical human robot interaction autonomy,A geometric approach to robotic manipulation in physical human-robot interaction,2022,,10.3990/1.9789036553568,https://doi.org/10.3990/1.9789036553568,Johannes Lachner,,,,,,,,22,,,crossref
160,control authority,Authority vs. Power: Preference for Control Among Selected Church Structures.,2022,,10.31390/gradschool_disstheses.4018,https://doi.org/10.31390/gradschool_disstheses.4018,; Raymond Houck,,,,,,,,22,,,crossref
153,control authority,Commending its anti-corruption efforts : Prime Minister visits administrative control authority pavilion,2022,ضمير الوطن,10.21608/aca.2022.6649cf136c7dde1c0ebd252f,https://doi.org/10.21608/aca.2022.6649cf136c7dde1c0ebd252f,,,,,,,,,22,,,crossref
456,shared control robot manipulation,Holonomic Rolling Nonprehensile Manipulation Primitive,2022,Springer Tracts in Advanced Robotics,10.1007/978-3-030-93290-9_6,https://doi.org/10.1007/978-3-030-93290-9_6,Alejandro Donaire; Fabio Ruggiero; Vincenzo Lippiello; Bruno Siciliano,,,,,,,,22,,,crossref
488,shared control robot manipulation,Nonholonomic Rolling Nonprehensile Manipulation Primitive,2022,Springer Tracts in Advanced Robotics,10.1007/978-3-030-93290-9_7,https://doi.org/10.1007/978-3-030-93290-9_7,Alejandro Gutierrez-Giles; Aykut C. Satici; Alejandro Donaire; Fabio Ruggiero; Vincenzo Lippiello; Bruno Siciliano,,,,,,,,22,,,crossref
486,shared control robot manipulation,Pizza-Peel Handling Through a Sliding Nonprehensile Manipulation Primitive,2022,Springer Tracts in Advanced Robotics,10.1007/978-3-030-93290-9_5,https://doi.org/10.1007/978-3-030-93290-9_5,Alejandro Gutierrez-Giles; Fabio Ruggiero; Vincenzo Lippiello; Bruno Siciliano,,,,,,,,22,,,crossref
437,shared control robot manipulation,Robot Dynamic Manipulation,2022,Springer Tracts in Advanced Robotics,10.1007/978-3-030-93290-9,https://doi.org/10.1007/978-3-030-93290-9,,,,,,,,,22,,,crossref
247,authority transfer robot,To Transfer or Not To Transfer: Engagement Recognition within Robot-assisted Autism Therapy,2022,2022 17th ACM/IEEE International Conference on Human-Robot Interaction (HRI),10.1109/hri53351.2022.9889577,https://doi.org/10.1109/hri53351.2022.9889577,Nazerke Rakhymbayeva; Zarema Balgabekova; Mukhamedzhan Nurmukhamed; Karina Burunchina; Wafa Johal; Anara Sandygulova,,,,,,,,22,,,crossref
915,collaborative control human robot,Learning Variable Admittance Control for Human-Robot Collaborative Manipulation,2023,Journal of Robotics and Mechatronics,10.20965/jrm.2023.p1593,https://doi.org/10.20965/jrm.2023.p1593,Tasuku Yamawaki; Liem Duc Tran; Masahito Yashima,,,,,,,,22,,,crossref
413,shared control robot manipulation,Uncertainty-Aware Haptic Shared Control With Humanoid Robots for Flexible Object Manipulation,2023,IEEE Robotics and Automation Letters,10.1109/lra.2023.3306668,https://doi.org/10.1109/lra.2023.3306668,Takumi Hara; Takashi Sato; Tetsuya Ogata; Hiromitsu Awano,,,,,,,,22,,,crossref
65,shared autonomy,WE-Filter: Adaptive Acceptance Criteria for Filter-based Shared Autonomy,2023,2023 IEEE International Conference on Robotics and Automation (ICRA),10.1109/icra48891.2023.10161228,https://doi.org/10.1109/icra48891.2023.10161228,Michael Bowman; Xiaoli Zhang,,,,,,,,22,,,crossref
109,control authority,Authority Control and the Authority File: A Functional Evaluation of LCNAF on RUN,2024,Authority Control in the Online Environment,10.1201/9781003575375-4,https://doi.org/10.1201/9781003575375-4,Jean Dickson; Patricia Zadner,,,,,,,,22,,,crossref
106,control authority,Authority Control in NOTIS,2024,Authority Control in the Online Environment,10.1201/9781003575375-7,https://doi.org/10.1201/9781003575375-7,Roberta F. Kirby,,,,,,,,22,,,crossref
110,control authority,Authority Control in an International Context,2024,Authority Control in the Online Environment,10.1201/9781003575375-2,https://doi.org/10.1201/9781003575375-2,Tom Delsey,,,,,,,,22,,,crossref
166,control authority,Authority Control in the Online Environment,2024,,10.1201/9781003575375,https://doi.org/10.1201/9781003575375,Barbara Tillett,,,,,,,,22,,,crossref
114,control authority,Authority Control on the Geac Bibliographic Processing System,2024,Authority Control in the Online Environment,10.1201/9781003575375-9,https://doi.org/10.1201/9781003575375-9,Michel Ridgeway,,,,,,,,22,,,crossref
117,control authority,Considerations for Authority Control in the Online Environment,2024,Authority Control in the Online Environment,10.1201/9781003575375-1,https://doi.org/10.1201/9781003575375-1,Barbara B. Tillett,,,,,,,,22,,,crossref
603,robot arbitration human control,Fuzzy Logic-Based Arbitration for Shared Control in Continuous Human–Robot Collaboration,2024,IEEE Transactions on Fuzzy Systems,10.1109/tfuzz.2024.3386822,https://doi.org/10.1109/tfuzz.2024.3386822,Xueyan Xing; Wenlong Li; Shuai Yuan; Yanan Li,,,,,,,,22,,,crossref
176,control authority,Name Authority in a NOTIS Environment— Auburn University Libraries,2024,Authority Control in the Online Environment,10.1201/9781003575375-8,https://doi.org/10.1201/9781003575375-8,Helen Goldman; David M. Smith,,,,,,,,22,,,crossref
116,control authority,Research and Theoretical Considerations in Authority Control,2024,Authority Control in the Online Environment,10.1201/9781003575375-3,https://doi.org/10.1201/9781003575375-3,Arlene G. Taylor,,,,,,,,22,,,crossref
399,shared control robot manipulation,Robot Trajectron: Trajectory Prediction-based Shared Control for Robot Manipulation,2024,2024 IEEE International Conference on Robotics and Automation (ICRA),10.1109/icra57147.2024.10611507,https://doi.org/10.1109/icra57147.2024.10611507,Pinhao Song; Pengteng Li; Erwin Aertbeliën; Renaud Detry,,,,,,,,22,,,crossref
190,control authority,Teacher authority and student control,2024,The Feral Classroom,10.4324/9781003541264-8,https://doi.org/10.4324/9781003541264-8,James Macpherson,,,,,,,,22,,,crossref
192,control authority,"The effect of expansion on span of control, authority and responsibility",2024,,10.17918/00003456,https://doi.org/10.17918/00003456,; Richard W. Lewis,,,,,,,,22,,,crossref
412,shared control robot manipulation,Curvature-Constrained Motion Planning and Control for Traffic Cone Manipulation Robot,2025,"Proceedings of the 22nd International Conference on Informatics in Control, Automation and Robotics",10.5220/0013720700003982,https://doi.org/10.5220/0013720700003982,Rudolf Krecht; Áron Ballagi,,,,,,,,22,,,crossref
312,teleoperation intent inference,Dynamic Adaptive Reasoning: Optimizing LLM Inference-Time Thinking via Intent-Aware Scheduling,2025,,10.20944/preprints202511.0291.v1,https://doi.org/10.20944/preprints202511.0291.v1,Arthit Wongsawat; Juncheng Gai,,,,,,,,22,,,crossref
781,human-robot shared control,Shared assistance methods for human-in-the-loop robot systems,2025,,10.17760/d20670381,https://doi.org/10.17760/d20670381,Rui Luo,,,,,,,,22,,,crossref
957,physical human robot interaction autonomy,Tactile-Based Dual-Arm Manipulation with Physical Human-Robot Interaction,2025,2025 20th ACM/IEEE International Conference on Human-Robot Interaction (HRI),10.1109/hri61500.2025.10973918,https://doi.org/10.1109/hri61500.2025.10973918,Wenlan Shen; Simon Armleder; Gordon Cheng,,,,,,,,22,,,crossref
167,control authority,Access control mechanisms for collaborative systems without central authority,2026,,10.70675/18906e50zb407z421ezb29bz1506a5a7a6bc,https://doi.org/10.70675/18906e50zb407z421ezb29bz1506a5a7a6bc,; Pierre-Antoine Rault,,,,,,,,22,,,crossref
381,teleoperation intent inference,Confidence-Based Intent Prediction for Teleoperation in Bimanual Robotic Suturing,2026,IEEE Robotics and Automation Letters,10.1109/lra.2026.3653386,https://doi.org/10.1109/lra.2026.3653386,Zhaoyang Jacopo Hu; Haozheng Xu; Sion Kim; Yanan Li; Ferdinando Rodriguez y Baena; Etienne Burdet,,,,,,,,22,,,crossref
173,control authority,EMJ.NEXUS Authority Boundary &amp; Governance Sovereignty Guidelines (v1.0),2026,,10.64969/emj.nexus.guidelines.2026.v1,https://doi.org/10.64969/emj.nexus.guidelines.2026.v1,Anderson Yu,,,,,,,,22,,,crossref
634,robot arbitration human control,Dynamics and Control of Human-Robot Interaction,1993,1993 American Control Conference,10.23919/acc.1993.4793317,https://doi.org/10.23919/acc.1993.4793317,H. Kazerooni; Jenhwa Guo,,,,,,,,21,,,crossref
561,assistive teleoperation robot,Automating teleoperation,1999,Industrial Robot: An International Journal,10.1108/01439919910266848,https://doi.org/10.1108/01439919910266848,Geoff Pegman,,,,,,,,21,,,crossref
549,assistive teleoperation robot,Considerations for the operator-robot interface in teleoperation,2002,IEEE International Conference on Systems Engineering,10.1109/icsyse.1990.203105,https://doi.org/10.1109/icsyse.1990.203105,R.G. Julian,,,,,,,,21,,,crossref
643,robot arbitration human control,Integrating a multimodal human-robot interaction method into a multi-robot control station,2002,Proceedings 10th IEEE International Workshop on Robot and Human Interactive Communication. ROMAN 2001 (Cat. No.01TH8591),10.1109/roman.2001.981948,https://doi.org/10.1109/roman.2001.981948,B.A. Trouvain; F.E. Schneider; D. Wildermuth,,,,,,,,21,,,crossref
567,assistive teleoperation robot,Robot as Partner: Vehicle Teleoperation with Collaborative Control,2002,Multi-Robot Systems: From Swarms to Intelligent Automata,10.1007/978-94-017-2376-3_21,https://doi.org/10.1007/978-94-017-2376-3_21,Terrence Fong; Charles Thorpe; Charles Baur,,,,,,,,21,,,crossref
555,assistive teleoperation robot,A scaled teleoperation,2003,[1992] Proceedings IEEE International Workshop on Robot and Human Communication,10.1109/roman.1992.253876,https://doi.org/10.1109/roman.1992.253876,H. Kobayashi; H. Nakamura,,,,,,,,21,,,crossref
568,assistive teleoperation robot,Cooperative robot teleoperation through virtual reality interfaces,2003,Proceedings Sixth International Conference on Information Visualisation,10.1109/iv.2002.1028783,https://doi.org/10.1109/iv.2002.1028783,A. Monferrer; D. Bonyuet,,,,,,,,21,,,crossref
578,assistive teleoperation robot,Model‐based robot teleoperation with haptic interface,2003,Industrial Robot: An International Journal,10.1108/01439910310506855,https://doi.org/10.1108/01439910310506855,Woo‐Keun Yoon; Yuichi Tsumaki; Masaru Uchiyama,,,,,,,,21,,,crossref
522,assistive teleoperation robot,Teleoperation remotely moving?,2003,Industrial Robot: An International Journal,10.1108/ir.2003.04930faa.002,https://doi.org/10.1108/ir.2003.04930faa.002,Geoff Pegman,,,,,,,,21,,,crossref
564,assistive teleoperation robot,Application of markerless image-based arm tracking to robot-manipulator teleoperation,2004,"First Canadian Conference on Computer and Robot Vision, 2004. Proceedings.",10.1109/cccrv.2004.1301445,https://doi.org/10.1109/cccrv.2004.1301445,S. Verma; J. Kofman; Xianghai Wu,,,,,,,,21,,,crossref
493,assistive teleoperation robot,Wireless Teleoperation of an Assistive Robot by PDA,2004,IFAC Proceedings Volumes,10.1016/s1474-6670(17)32132-8,https://doi.org/10.1016/s1474-6670(17)32132-8,R. Correal; A. Jardon; A. Gimenez; C. Balaguer,,,,,,,,21,,,crossref
627,robot arbitration human control,HUMAN COGNITIVE SIMULATION FOR EVALUATION OF HUMAN-ROBOT INTERFACE - A trade-off between flexibility in robot control and mental workload,2005,"Proceedings of the Second International Conference on Informatics in Control, Automation and Robotics",10.5220/0001190702770282,https://doi.org/10.5220/0001190702770282,,,,,,,,,21,,,crossref
647,robot arbitration human control,Human-Robot Interaction Control for Industrial Robot Arm through Software Platform for Agents and Knowledge Management,2006,"Industrial Robotics: Theory, Modelling and Control",10.5772/5025,https://doi.org/10.5772/5025,Tao Zhang; Vuthichai Ampornaramveth; Haruki Ueno,,,,,,,,21,,,crossref
589,robot arbitration human control,Human-robot Interaction and Robot Control,2006,Lecture Notes in Control and Information Science,10.1007/11397540_24,https://doi.org/10.1007/11397540_24,João Sequeira; Maria Isabel Ribeiro,,,,,,,,21,,,crossref
584,assistive teleoperation robot,Speech and gesture mediated intelligent teleoperation,2006,Lecture Notes in Computer Science,10.1007/bfb0055979,https://doi.org/10.1007/bfb0055979,Zunaid Kazi; Shoupu Chen; Matthew Beitler; Daniel Chester; Richard Foulds,,,,,,,,21,,,crossref
622,robot arbitration human control,Human control for cooperating robot teams,2007,Proceedings of the ACM/IEEE international conference on Human-robot interaction,10.1145/1228716.1228719,https://doi.org/10.1145/1228716.1228719,Jijun Wang; Michael Lewis,,,,,,,,21,,,crossref
590,robot arbitration human control,Human-robot Interaction and Robot Control,2007,Lecture Notes in Control and Information Sciences,10.1007/978-1-84628-405-2_24,https://doi.org/10.1007/978-1-84628-405-2_24,João Sequeira; Maria Isabel Ribeiro,,,,,,,,21,,,crossref
540,assistive teleoperation robot,Maze hypothesis development in assessing robot performance during teleoperation,2007,,10.6028/nist.ir.7443,https://doi.org/10.6028/nist.ir.7443,Salvatore P Schipani; Elena R Messina,,,,,,,,21,,,crossref
671,robot arbitration human control,Towards Safe Human-Robot Interaction: Joint Impedance Control of a New Teleoperated Robot Arm,2007,RO-MAN 2007 - The 16th IEEE International Symposium on Robot and Human Interactive Communication,10.1109/roman.2007.4415205,https://doi.org/10.1109/roman.2007.4415205,Dzmitry Tsetserukou; Riichiro Tadakuma; Hiroyuki Kajimoto; Naoki Kawakami; Susumu Tachi,,,,,,,,21,,,crossref
656,robot arbitration human control,Affordance-Based Human-Robot Interaction,2008,Lecture Notes in Computer Science,10.1007/978-3-540-77915-5_5,https://doi.org/10.1007/978-3-540-77915-5_5,Reinhard Moratz; Thora Tenbrink,,,,,,,,21,,,crossref
544,assistive teleoperation robot,Development of mobile robot teleoperation system utilizing Robot Sensor Network,2008,2008 5th International Conference on Networked Sensing Systems,10.1109/inss.2008.4610844,https://doi.org/10.1109/inss.2008.4610844,Yuji Kimitsuka; Tsuyoshi Suzuki; Kei Sawai,,,,,,,,21,,,crossref
581,assistive teleoperation robot,Improving teleoperation performance in the presence of non-ideal robot dynamics,2008,2008 IEEE International Conference on Technologies for Practical Robot Applications,10.1109/tepra.2008.4686686,https://doi.org/10.1109/tepra.2008.4686686,M. Tavakoli; Robert D. Howe,,,,,,,,21,,,crossref
532,assistive teleoperation robot,Mobile robot teleoperation through virtual robot,2008,RO-MAN 2008 - The 17th IEEE International Symposium on Robot and Human Interactive Communication,10.1109/roman.2008.4600712,https://doi.org/10.1109/roman.2008.4600712,Naoji Shiroma; Ryo Miyauchi; Fumitoshi Matsuno,,,,,,,,21,,,crossref
506,assistive teleoperation robot,Teleoperation soccer robot system based on wireless network,2008,Journal of Computer Applications,10.3724/sp.j.1087.2008.00257,https://doi.org/10.3724/sp.j.1087.2008.00257,Yun-hui ZHENG,,,,,,,,21,,,crossref
625,robot arbitration human control,Balance control of robot and human-robot interaction with haptic sensing foots,2009,2009 2nd Conference on Human System Interactions,10.1109/hsi.2009.5090956,https://doi.org/10.1109/hsi.2009.5090956,Kitti Suwanratchatamanee; Mitsuharu Matsumoto; Shuji Hashimoto,,,,,,,,21,,,crossref
594,robot arbitration human control,Coordination Demand in Human Control of Heterogeneous Robot,2009,Advances in Human-Robot Interaction,10.5772/6828,https://doi.org/10.5772/6828,Jijun Wang; Michael Lewis,,,,,,,,21,,,crossref
577,assistive teleoperation robot,Bilateral teleoperation of wheeled mobile robot with time delay using virtual image robot,2010,2010 IEEE International Conference on Control Applications,10.1109/cca.2010.5611232,https://doi.org/10.1109/cca.2010.5611232,Yasunori Kawai; Toru Namerikawa; Masayuki Fujita,,,,,,,,21,,,crossref
650,robot arbitration human control,"Specialization, fan-out, and multi-human/multi-robot supervisory control",2010,2010 5th ACM/IEEE International Conference on Human-Robot Interaction (HRI),10.1109/hri.2010.5453223,https://doi.org/10.1109/hri.2010.5453223,Jonathan M. Whetten; Michael A. Goodrich,,,,,,,,21,,,crossref
508,assistive teleoperation robot,Teleoperation System of Industrial Articulated Robot Arms by Using Forcefree Control,2010,Robot Manipulators Trends and Development,10.5772/9190,https://doi.org/10.5772/9190,Satoru Goto,,,,,,,,21,,,crossref
575,assistive teleoperation robot,Evaluating tangible paradigms for ground robot teleoperation,2011,2011 RO-MAN,10.1109/roman.2011.6005240,https://doi.org/10.1109/roman.2011.6005240,Gabriele Randelli; Matteo Venanzi; Daniele Nardi,,,,,,,,21,,,crossref
626,robot arbitration human control,Session details: Multi-robot control,2011,Proceedings of the 6th international conference on Human-robot interaction,10.1145/3244710,https://doi.org/10.1145/3244710,Holly Yanco,,,,,,,,21,,,crossref
666,robot arbitration human control,StyROC,2011,Proceedings of the 6th international conference on Human-robot interaction,10.1145/1957656.1957762,https://doi.org/10.1145/1957656.1957762,Teo Chee Hong; Keng Kiang Tan; Wei Liang Kenny Chua; Kok Tiong John Soo,,,,,,,,21,,,crossref
502,assistive teleoperation robot,Virtual Environment-Based Multi-Operator Multi-Robot Cooperative Teleoperation System,2011,ROBOT,10.3724/sp.j.1218.2011.00169,https://doi.org/10.3724/sp.j.1218.2011.00169,Liang MA; Jihong YAN; Jie ZHAO; Zhifeng CHEN,,,,,,,,21,,,crossref
565,assistive teleoperation robot,A Method For Generating Dynamic Security Warning Region in Robotic Teleoperation Based on Artificial Potential Field,2012,Robot,10.3724/spj.1218.2012.00044,https://doi.org/10.3724/spj.1218.2012.00044,Guanglong DU; Ping ZHANG,,,,,,,,21,,,crossref
664,robot arbitration human control,Towards human control of robot swarms,2012,Proceedings of the seventh annual ACM/IEEE international conference on Human-Robot Interaction,10.1145/2157689.2157704,https://doi.org/10.1145/2157689.2157704,Andreas Kolling; Steven Nunnally; Michael Lewis,,,,,,,,21,,,crossref
566,assistive teleoperation robot,Virtual Assistive Robot for Play,2012,Biomedical Engineering / 765: Telehealth / 766: Assistive Technologies,10.2316/p.2012.766-010,https://doi.org/10.2316/p.2012.766-010,Pedro Encarnação; Gonçalo Piedade; Kim Adams; Albert M. Cook,,,,,,,,21,,,crossref
533,assistive teleoperation robot,Assistive grasping in teleoperation using infra-red proximity sensors,2013,2013 IEEE RO-MAN,10.1109/roman.2013.6628451,https://doi.org/10.1109/roman.2013.6628451,Nutan Chen; Keng Peng Tee; Chee-Meng Chew,,,,,,,,21,,,crossref
615,robot arbitration human control,HRI-2013 Workshop on Probabilistic Approaches for Robot Control in Human-Robot Interaction (PARC-HRI),2013,2013 8th ACM/IEEE International Conference on Human-Robot Interaction (HRI),10.1109/hri.2013.6483635,https://doi.org/10.1109/hri.2013.6483635,Amin Atrash; Ross Mead,,,,,,,,21,,,crossref
572,assistive teleoperation robot,Hand/Arm Robot Teleoperation by Inertial Motion Capture,2013,"2013 Second International Conference on Robot, Vision and Signal Processing",10.1109/rvsp.2013.60,https://doi.org/10.1109/rvsp.2013.60,Futoshi Kobayashi; Keiichi Kitabayashi; Hiroyuki Nakamoto; Fumio Kojima,,,,,,,,21,,,crossref
516,assistive teleoperation robot,Robot Teleoperation,2013,Encyclopedia of Systems and Control,10.1007/978-1-4471-5102-9_172-1,https://doi.org/10.1007/978-1-4471-5102-9_172-1,Claudio Melchiorri,,,,,,,,21,,,crossref
347,teleoperation intent inference,Driver Intent Inference and Risk Assessment,2015,Handbook of Driver Assistance Systems,10.1007/978-3-319-09840-1_39-1,https://doi.org/10.1007/978-3-319-09840-1_39-1,Martin Liebner; Felix Klanner,,,,,,,,21,,,crossref
528,assistive teleoperation robot,Robot Teleoperation,2015,Encyclopedia of Systems and Control,10.1007/978-1-4471-5058-9_172,https://doi.org/10.1007/978-1-4471-5058-9_172,Claudio Melchiorri,,,,,,,,21,,,crossref
524,assistive teleoperation robot,Teleoperation of Robot Hands,2015,Robot Hands and Multi-Fingered Haptic Interfaces,10.1142/9789814635615_0008,https://doi.org/10.1142/9789814635615_0008,,,,,,,,,21,,,crossref
595,robot arbitration human control,Anticipatory robot control for efficient human-robot collaboration,2016,2016 11th ACM/IEEE International Conference on Human-Robot Interaction (HRI),10.1109/hri.2016.7451737,https://doi.org/10.1109/hri.2016.7451737,Chien-Ming Huang; Bilge Mutlu,,,,,,,,21,,,crossref
310,teleoperation intent inference,Driver Intent Inference and Risk Assessment,2016,Handbook of Driver Assistance Systems,10.1007/978-3-319-12352-3_39,https://doi.org/10.1007/978-3-319-12352-3_39,Martin Liebner; Felix Klanner,,,,,,,,21,,,crossref
554,assistive teleoperation robot,Haptic industrial robot control with variable time delayed bilateral teleoperation,2016,Industrial Robot: An International Journal,10.1108/ir-12-2015-0213,https://doi.org/10.1108/ir-12-2015-0213,Servet Soyguder; Tayfun Abut,,,,,,,,21,,,crossref
667,robot arbitration human control,Who is in charge? Sense of control and robot anxiety in Human-Robot Interaction,2016,2016 25th IEEE International Symposium on Robot and Human Interactive Communication (RO-MAN),10.1109/roman.2016.7745202,https://doi.org/10.1109/roman.2016.7745202,Adeline Chanseau; Kerstin Dautenhahn; Kheng Lee Koay; Maha Salem,,,,,,,,21,,,crossref
648,robot arbitration human control,Crowd sourcing ‘approach behavior’ control parameters for human-robot interaction,2017,2017 26th IEEE International Symposium on Robot and Human Interactive Communication (RO-MAN),10.1109/roman.2017.8172392,https://doi.org/10.1109/roman.2017.8172392,Francois Ferland; Adriana Tapus,,,,,,,,21,,,crossref
573,assistive teleoperation robot,Gesture recognition for humanoid robot teleoperation,2017,2017 26th IEEE International Symposium on Robot and Human Interactive Communication (RO-MAN),10.1109/roman.2017.8172443,https://doi.org/10.1109/roman.2017.8172443,Insaf Ajili; Malik Mallem; Jean-Yves Didier,,,,,,,,21,,,crossref
355,teleoperation intent inference,Intent Inference of Driver's Deceleration Maneuver and Its Safety Impact on a Platoon of Vehicles,2018,2018 3rd IEEE International Conference on Intelligent Transportation Engineering (ICITE),10.1109/icite.2018.8492620,https://doi.org/10.1109/icite.2018.8492620,Hironori Suzuki; Takahisa Izawa,,,,,,,,21,,,crossref
518,assistive teleoperation robot,Physiologically Attentive User Interface for Robot Teleoperation,2018,Proceedings of the 11th International Joint Conference on Biomedical Engineering Systems and Technologies,10.5220/0006733002940302,https://doi.org/10.5220/0006733002940302,Gaganpreet Singh; Sergi Bermúdez i Badia; Rodrigo Ventura; José Luís Silva,,,,,,,,21,,,crossref
605,robot arbitration human control,A unified control framework for human-robot interaction,2019,,10.32657/10220/47713,https://doi.org/10.32657/10220/47713,Shangke Lyu,,,,,,,,21,,,crossref
563,assistive teleoperation robot,"Design, Fabrication, and Control of an Upper Arm Exoskeleton Assistive Robot",2019,,10.33915/etd.6636,https://doi.org/10.33915/etd.6636,Reza Shisheie,,,,,,,,21,,,crossref
